FIRST_NAME,GAMECODE,GAME_DATE,GAME_ID,JERSEY_NUM,LAST_NAME,OFFICIAL_ID
Jimmy,20080202/NJNATL,"SATURDAY, FEBRUARY 2, 2008",0020700688,6,Clark,1150.0
Eli,20080202/NJNATL,"SATURDAY, FEBRUARY 2, 2008",0020700688,64,Roe,2532.0
Eric,20080202/ORLIND,"SATURDAY, FEBRUARY 2, 2008",0020700689,42,Lewis,2715.0
Bennie,20080202/ORLIND,"SATURDAY, FEBRUARY 2, 2008",0020700689,47,Adams,1363.0
Dan,20080202/ORLIND,"SATURDAY, FEBRUARY 2, 2008",0020700689,43,Crawford,1152.0
David,20080202/LACCLE,"SATURDAY, FEBRUARY 2, 2008",0020700690,36,Jones,1168.0
JB,20080202/LACCLE,"SATURDAY, FEBRUARY 2, 2008",0020700690,14,DeRosa,1155.0
Matt,20080202/LACCLE,"SATURDAY, FEBRUARY 2, 2008",0020700690,46,Boland,2005.0
Mark,20080202/UTAMEM,"SATURDAY, FEBRUARY 2, 2008",0020700691,56,Ayotte,2148.0
Leon,20080202/UTAMEM,"SATURDAY, FEBRUARY 2, 2008",0020700691,40,Wood,1201.0
Ron,20080202/UTAMEM,"SATURDAY, FEBRUARY 2, 2008",0020700691,10,Garretson,1164.0
Olandis,20080202/HOUMIL,"SATURDAY, FEBRUARY 2, 2008",0020700692,50,Poole,2716.0
Joe,20080202/HOUMIL,"SATURDAY, FEBRUARY 2, 2008",0020700692,17,Crawford,1153.0
Marc,20080202/HOUMIL,"SATURDAY, FEBRUARY 2, 2008",0020700692,34,Davis,1830.0
Kevin,20080202/CHADEN,"SATURDAY, FEBRUARY 2, 2008",0020700693,39,Fehr,1159.0
Pat,20080202/CHADEN,"SATURDAY, FEBRUARY 2, 2008",0020700693,52,Fraher,2003.0
Eddie,20080202/CHADEN,"SATURDAY, FEBRUARY 2, 2008",0020700693,32,Rush,1190.0
Mark,20080202/CHISAC,"SATURDAY, FEBRUARY 2, 2008",0020700694,53,Lindsay,200834.0
Tom,20080202/CHISAC,"SATURDAY, FEBRUARY 2, 2008",0020700694,49,Washington,1199.0
Scott,20080202/CHISAC,"SATURDAY, FEBRUARY 2, 2008",0020700694,31,Wall,1198.0
Joe,20080202/NYKSEA,"SATURDAY, FEBRUARY 2, 2008",0020700695,45,Forte,1161.0
Phil,20080202/NYKSEA,"SATURDAY, FEBRUARY 2, 2008",0020700695,11,Robinson,1189.0
Luis,20080202/NYKSEA,"SATURDAY, FEBRUARY 2, 2008",0020700695,8,Grillo,1165.0
Ken,20080203/LALWAS,"SUNDAY, FEBRUARY 3, 2008",0020700696,41,Mauer,1174.0
James,20080203/LALWAS,"SUNDAY, FEBRUARY 3, 2008",0020700696,19,Capers,1148.0
Tommy,20080203/LALWAS,"SUNDAY, FEBRUARY 3, 2008",0020700696,28,Nunez Jr.,2878.0
Leroy,20080203/DALDET,"SUNDAY, FEBRUARY 3, 2008",0020700697,51,Richardson,1188.0
Bill,20080203/DALDET,"SUNDAY, FEBRUARY 3, 2008",0020700697,22,Spooner,1194.0
Dick,20080203/DALDET,"SUNDAY, FEBRUARY 3, 2008",0020700697,27,Bavetta,1142.0
Monty,20080204/PHIATL,"MONDAY, FEBRUARY 4, 2008",0020700698,13,McCutchen,1176.0
Zach,20080204/PHIATL,"MONDAY, FEBRUARY 4, 2008",0020700698,58,Zarba,2534.0
Joe,20080204/PHIATL,"MONDAY, FEBRUARY 4, 2008",0020700698,17,Crawford,1153.0
Ron,20080204/DALORL,"MONDAY, FEBRUARY 4, 2008",0020700699,10,Garretson,1164.0
Jason,20080204/DALORL,"MONDAY, FEBRUARY 4, 2008",0020700699,23,Phillips,2001.0
Leon,20080204/DALORL,"MONDAY, FEBRUARY 4, 2008",0020700699,40,Wood,1201.0
Tommy,20080204/LACNYK,"MONDAY, FEBRUARY 4, 2008",0020700700,28,Nunez Jr.,2878.0
Dan,20080204/LACNYK,"MONDAY, FEBRUARY 4, 2008",0020700700,43,Crawford,1152.0
Rodney,20080204/LACNYK,"MONDAY, FEBRUARY 4, 2008",0020700700,71,Mott,1179.0
Olandis,20080204/TORMIA,"MONDAY, FEBRUARY 4, 2008",0020700701,50,Poole,2716.0
Scott,20080204/TORMIA,"MONDAY, FEBRUARY 4, 2008",0020700701,48,Foster,1162.0
Derrick,20080204/TORMIA,"MONDAY, FEBRUARY 4, 2008",0020700701,9,Stafford,1195.0
Sean,20080204/HOUMIN,"MONDAY, FEBRUARY 4, 2008",0020700702,33,Corbin,1151.0
Mark,20080204/HOUMIN,"MONDAY, FEBRUARY 4, 2008",0020700702,56,Ayotte,2148.0
Dick,20080204/HOUMIN,"MONDAY, FEBRUARY 4, 2008",0020700702,27,Bavetta,1142.0
Pat,20080204/NOHUTA,"MONDAY, FEBRUARY 4, 2008",0020700703,52,Fraher,2003.0
Eddie,20080204/NOHUTA,"MONDAY, FEBRUARY 4, 2008",0020700703,32,Rush,1190.0
Kevin,20080204/NOHUTA,"MONDAY, FEBRUARY 4, 2008",0020700703,39,Fehr,1159.0
Joe,20080204/CHAPHX,"MONDAY, FEBRUARY 4, 2008",0020700704,45,Forte,1161.0
Phil,20080204/CHAPHX,"MONDAY, FEBRUARY 4, 2008",0020700704,11,Robinson,1189.0
Luis,20080204/CHAPHX,"MONDAY, FEBRUARY 4, 2008",0020700704,8,Grillo,1165.0
Bennie,20080204/DENPOR,"MONDAY, FEBRUARY 4, 2008",0020700705,47,Adams,1363.0
Matt,20080204/DENPOR,"MONDAY, FEBRUARY 4, 2008",0020700705,46,Boland,2005.0
Steve,20080204/DENPOR,"MONDAY, FEBRUARY 4, 2008",0020700705,29,Javie,1167.0
Jack,20080204/DENPOR,"MONDAY, FEBRUARY 4, 2008",0020700705,35,Nies,1180.0
Tony,20080204/CHISEA,"MONDAY, FEBRUARY 4, 2008",0020700706,25,Brothers,1146.0
Tony,20080204/CHISEA,"MONDAY, FEBRUARY 4, 2008",0020700706,30,Brown,2529.0
Greg,20080204/CHISEA,"MONDAY, FEBRUARY 4, 2008",0020700706,57,Willard,1200.0
Mike,20080205/WASPHI,"TUESDAY, FEBRUARY 5, 2008",0020700707,24,Callahan,1147.0
Bill,20080205/WASPHI,"TUESDAY, FEBRUARY 5, 2008",0020700707,55,Kennedy,1662.0
Ed,20080205/WASPHI,"TUESDAY, FEBRUARY 5, 2008",0020700707,73,Malloy,2530.0
Marc,20080205/BOSCLE,"TUESDAY, FEBRUARY 5, 2008",0020700708,34,Davis,1830.0
Eric,20080205/BOSCLE,"TUESDAY, FEBRUARY 5, 2008",0020700708,42,Lewis,2715.0
Jimmy,20080205/BOSCLE,"TUESDAY, FEBRUARY 5, 2008",0020700708,6,Clark,1150.0
Derrick,20080205/SASIND,"TUESDAY, FEBRUARY 5, 2008",0020700709,54,Collins,2002.0
Bill,20080205/SASIND,"TUESDAY, FEBRUARY 5, 2008",0020700709,22,Spooner,1194.0
Mark,20080205/SASIND,"TUESDAY, FEBRUARY 5, 2008",0020700709,56,Ayotte,2148.0
Ron,20080205/LALNJN,"TUESDAY, FEBRUARY 5, 2008",0020700710,10,Garretson,1164.0
Leon,20080205/LALNJN,"TUESDAY, FEBRUARY 5, 2008",0020700710,40,Wood,1201.0
David,20080205/LALNJN,"TUESDAY, FEBRUARY 5, 2008",0020700710,60,Guthrie,2714.0
Ken,20080205/MILMEM,"TUESDAY, FEBRUARY 5, 2008",0020700711,41,Mauer,1174.0
Scott,20080205/MILMEM,"TUESDAY, FEBRUARY 5, 2008",0020700711,31,Wall,1198.0
Mark,20080205/MILMEM,"TUESDAY, FEBRUARY 5, 2008",0020700711,53,Lindsay,200834.0
Sean,20080206/SASWAS,"WEDNESDAY, FEBRUARY 6, 2008",0020700712,33,Corbin,1151.0
Bennett,20080206/SASWAS,"WEDNESDAY, FEBRUARY 6, 2008",0020700712,15,Salvatore,1192.0
David,20080206/SASWAS,"WEDNESDAY, FEBRUARY 6, 2008",0020700712,60,Guthrie,2714.0
Tony,20080206/LALATL,"WEDNESDAY, FEBRUARY 6, 2008",0020700713,25,Brothers,1146.0
Kevin,20080206/LALATL,"WEDNESDAY, FEBRUARY 6, 2008",0020700713,39,Fehr,1159.0
Steve,20080206/LALATL,"WEDNESDAY, FEBRUARY 6, 2008",0020700713,29,Javie,1167.0
Ken,20080206/NJNORL,"WEDNESDAY, FEBRUARY 6, 2008",0020700714,41,Mauer,1174.0
Zach,20080206/NJNORL,"WEDNESDAY, FEBRUARY 6, 2008",0020700714,58,Zarba,2534.0
Scott,20080206/NJNORL,"WEDNESDAY, FEBRUARY 6, 2008",0020700714,31,Wall,1198.0
Ed,20080206/LACBOS,"WEDNESDAY, FEBRUARY 6, 2008",0020700715,73,Malloy,2530.0
Mike,20080206/LACBOS,"WEDNESDAY, FEBRUARY 6, 2008",0020700715,24,Callahan,1147.0
Bill,20080206/LACBOS,"WEDNESDAY, FEBRUARY 6, 2008",0020700715,55,Kennedy,1662.0
Michael,20080206/INDNYK,"WEDNESDAY, FEBRUARY 6, 2008",0020700716,38,Smith,1193.0
Sean,20080206/INDNYK,"WEDNESDAY, FEBRUARY 6, 2008",0020700716,65,Wright,2882.0
Joe,20080206/INDNYK,"WEDNESDAY, FEBRUARY 6, 2008",0020700716,17,Crawford,1153.0
Mark,20080206/MIADET,"WEDNESDAY, FEBRUARY 6, 2008",0020700717,18,Wunderlich,1203.0
Brian,20080206/MIADET,"WEDNESDAY, FEBRUARY 6, 2008",0020700717,62,Forte,101283.0
Eddie,20080206/MIADET,"WEDNESDAY, FEBRUARY 6, 2008",0020700717,32,Rush,1190.0
Tommy,20080206/MILDAL,"WEDNESDAY, FEBRUARY 6, 2008",0020700718,28,Nunez Jr.,2878.0
James,20080206/MILDAL,"WEDNESDAY, FEBRUARY 6, 2008",0020700718,19,Capers,1148.0
Scott,20080206/MILDAL,"WEDNESDAY, FEBRUARY 6, 2008",0020700718,48,Foster,1162.0
Joe,20080206/UTADEN,"WEDNESDAY, FEBRUARY 6, 2008",0020700719,45,Forte,1161.0
Phil,20080206/UTADEN,"WEDNESDAY, FEBRUARY 6, 2008",0020700719,11,Robinson,1189.0
Luis,20080206/UTADEN,"WEDNESDAY, FEBRUARY 6, 2008",0020700719,8,Grillo,1165.0
Greg,20080206/NOHPHX,"WEDNESDAY, FEBRUARY 6, 2008",0020700720,57,Willard,1200.0
Derek,20080206/NOHPHX,"WEDNESDAY, FEBRUARY 6, 2008",0020700720,63,Richardson,1204.0
Tony,20080206/NOHPHX,"WEDNESDAY, FEBRUARY 6, 2008",0020700720,30,Brown,2529.0
Matt,20080206/SEASAC,"WEDNESDAY, FEBRUARY 6, 2008",0020700721,46,Boland,2005.0
Jack,20080206/SEASAC,"WEDNESDAY, FEBRUARY 6, 2008",0020700721,35,Nies,1180.0
Courtney,20080206/SEASAC,"WEDNESDAY, FEBRUARY 6, 2008",0020700721,61,Kirkland,2004.0
Leroy,20080206/CHIPOR,"WEDNESDAY, FEBRUARY 6, 2008",0020700722,51,Richardson,1188.0
Violet,20080206/CHIPOR,"WEDNESDAY, FEBRUARY 6, 2008",0020700722,12,Palmer,1185.0
Dick,20080206/CHIPOR,"WEDNESDAY, FEBRUARY 6, 2008",0020700722,27,Bavetta,1142.0
Eric,20080207/MIAPHI,"THURSDAY, FEBRUARY 7, 2008",0020700723,42,Lewis,2715.0
David,20080207/MIAPHI,"THURSDAY, FEBRUARY 7, 2008",0020700723,36,Jones,1168.0
Jimmy,20080207/MIAPHI,"THURSDAY, FEBRUARY 7, 2008",0020700723,6,Clark,1150.0
Tommy,20080207/CLEHOU,"THURSDAY, FEBRUARY 7, 2008",0020700724,28,Nunez Jr.,2878.0
James,20080207/CLEHOU,"THURSDAY, FEBRUARY 7, 2008",0020700724,19,Capers,1148.0
Dan,20080207/CLEHOU,"THURSDAY, FEBRUARY 7, 2008",0020700724,43,Crawford,1152.0
Courtney,20080207/CHIGSW,"THURSDAY, FEBRUARY 7, 2008",0020700725,61,Kirkland,2004.0
Matt,20080207/CHIGSW,"THURSDAY, FEBRUARY 7, 2008",0020700725,46,Boland,2005.0
Joe,20080207/CHIGSW,"THURSDAY, FEBRUARY 7, 2008",0020700725,45,Forte,1161.0
Jimmy,20080208/LACTOR,"FRIDAY, FEBRUARY 8, 2008",0020700726,6,Clark,1150.0
Jason,20080208/LACTOR,"FRIDAY, FEBRUARY 8, 2008",0020700726,23,Phillips,2001.0
Derrick,20080208/LACTOR,"FRIDAY, FEBRUARY 8, 2008",0020700726,54,Collins,2002.0
Ed,20080208/NJNCHA,"FRIDAY, FEBRUARY 8, 2008",0020700727,73,Malloy,2530.0
Marc,20080208/NJNCHA,"FRIDAY, FEBRUARY 8, 2008",0020700727,34,Davis,1830.0
Mike,20080208/NJNCHA,"FRIDAY, FEBRUARY 8, 2008",0020700727,24,Callahan,1147.0
Mark,20080208/LALORL,"FRIDAY, FEBRUARY 8, 2008",0020700728,53,Lindsay,200834.0
Sean,20080208/LALORL,"FRIDAY, FEBRUARY 8, 2008",0020700728,33,Corbin,1151.0
Bill,20080208/LALORL,"FRIDAY, FEBRUARY 8, 2008",0020700728,22,Spooner,1194.0
Ken,20080208/SASNYK,"FRIDAY, FEBRUARY 8, 2008",0020700729,41,Mauer,1174.0
Derrick,20080208/SASNYK,"FRIDAY, FEBRUARY 8, 2008",0020700729,9,Stafford,1195.0
Olandis,20080208/SASNYK,"FRIDAY, FEBRUARY 8, 2008",0020700729,50,Poole,2716.0
Leon,20080208/CLEATL,"FRIDAY, FEBRUARY 8, 2008",0020700730,40,Wood,1201.0
Gary,20080208/CLEATL,"FRIDAY, FEBRUARY 8, 2008",0020700730,59,Zielinski,1664.0
Bennett,20080208/CLEATL,"FRIDAY, FEBRUARY 8, 2008",0020700730,15,Salvatore,1192.0
Zach,20080208/PORDET,"FRIDAY, FEBRUARY 8, 2008",0020700731,58,Zarba,2534.0
Joe,20080208/PORDET,"FRIDAY, FEBRUARY 8, 2008",0020700731,17,Crawford,1153.0
Michael,20080208/PORDET,"FRIDAY, FEBRUARY 8, 2008",0020700731,38,Smith,1193.0
Ron,20080208/BOSMIN,"FRIDAY, FEBRUARY 8, 2008",0020700732,10,Garretson,1164.0
David,20080208/BOSMIN,"FRIDAY, FEBRUARY 8, 2008",0020700732,60,Guthrie,2714.0
Luis,20080208/BOSMIN,"FRIDAY, FEBRUARY 8, 2008",0020700732,8,Grillo,1165.0
Monty,20080208/MEMDAL,"FRIDAY, FEBRUARY 8, 2008",0020700733,13,McCutchen,1176.0
Pat,20080208/MEMDAL,"FRIDAY, FEBRUARY 8, 2008",0020700733,52,Fraher,2003.0
Phil,20080208/MEMDAL,"FRIDAY, FEBRUARY 8, 2008",0020700733,11,Robinson,1189.0
Leroy,20080208/SEAPHX,"FRIDAY, FEBRUARY 8, 2008",0020700734,51,Richardson,1188.0
Dick,20080208/SEAPHX,"FRIDAY, FEBRUARY 8, 2008",0020700734,27,Bavetta,1142.0
Violet,20080208/SEAPHX,"FRIDAY, FEBRUARY 8, 2008",0020700734,12,Palmer,1185.0
Tony,20080208/UTASAC,"FRIDAY, FEBRUARY 8, 2008",0020700735,30,Brown,2529.0
Derek,20080208/UTASAC,"FRIDAY, FEBRUARY 8, 2008",0020700735,63,Richardson,1204.0
Greg,20080208/UTASAC,"FRIDAY, FEBRUARY 8, 2008",0020700735,57,Willard,1200.0
Scott,20080208/WASDEN,"FRIDAY, FEBRUARY 8, 2008",0020700736,48,Foster,1162.0
Rodney,20080208/WASDEN,"FRIDAY, FEBRUARY 8, 2008",0020700736,71,Mott,1179.0
John,20080208/WASDEN,"FRIDAY, FEBRUARY 8, 2008",0020700736,67,Goble,101284.0
Marc,20080209/PORIND,"SATURDAY, FEBRUARY 9, 2008",0020700737,34,Davis,1830.0
Ed,20080209/PORIND,"SATURDAY, FEBRUARY 9, 2008",0020700737,73,Malloy,2530.0
Eddie,20080209/PORIND,"SATURDAY, FEBRUARY 9, 2008",0020700737,32,Rush,1190.0
James,20080209/LACPHI,"SATURDAY, FEBRUARY 9, 2008",0020700738,19,Capers,1148.0
Kevin,20080209/LACPHI,"SATURDAY, FEBRUARY 9, 2008",0020700738,39,Fehr,1159.0
Mark,20080209/LACPHI,"SATURDAY, FEBRUARY 9, 2008",0020700738,18,Wunderlich,1203.0
Bill,20080209/MEMNOH,"SATURDAY, FEBRUARY 9, 2008",0020700739,55,Kennedy,1662.0
Brian,20080209/MEMNOH,"SATURDAY, FEBRUARY 9, 2008",0020700739,62,Forte,101283.0
Steve,20080209/MEMNOH,"SATURDAY, FEBRUARY 9, 2008",0020700739,29,Javie,1167.0
Tony,20080209/NYKMIL,"SATURDAY, FEBRUARY 9, 2008",0020700740,25,Brothers,1146.0
Eric,20080209/NYKMIL,"SATURDAY, FEBRUARY 9, 2008",0020700740,42,Lewis,2715.0
David,20080209/NYKMIL,"SATURDAY, FEBRUARY 9, 2008",0020700740,36,Jones,1168.0
Scott,20080209/ATLHOU,"SATURDAY, FEBRUARY 9, 2008",0020700741,31,Wall,1198.0
Joe,20080209/ATLHOU,"SATURDAY, FEBRUARY 9, 2008",0020700741,45,Forte,1161.0
Phil,20080209/ATLHOU,"SATURDAY, FEBRUARY 9, 2008",0020700741,11,Robinson,1189.0
Scott,20080209/CHIUTA,"SATURDAY, FEBRUARY 9, 2008",0020700742,48,Foster,1162.0
Rodney,20080209/CHIUTA,"SATURDAY, FEBRUARY 9, 2008",0020700742,71,Mott,1179.0
John,20080209/CHIUTA,"SATURDAY, FEBRUARY 9, 2008",0020700742,67,Goble,101284.0
Leroy,20080209/SACGSW,"SATURDAY, FEBRUARY 9, 2008",0020700743,51,Richardson,1188.0
Dick,20080209/SACGSW,"SATURDAY, FEBRUARY 9, 2008",0020700743,27,Bavetta,1142.0
Violet,20080209/SACGSW,"SATURDAY, FEBRUARY 9, 2008",0020700743,12,Palmer,1185.0
Derrick,20080210/DENCLE,"SUNDAY, FEBRUARY 10, 2008",0020700744,9,Stafford,1195.0
Joe,20080210/DENCLE,"SUNDAY, FEBRUARY 10, 2008",0020700744,17,Crawford,1153.0
Sean,20080210/DENCLE,"SUNDAY, FEBRUARY 10, 2008",0020700744,65,Wright,2882.0
Derrick,20080210/LALMIA,"SUNDAY, FEBRUARY 10, 2008",0020700745,54,Collins,2002.0
Gary,20080210/LALMIA,"SUNDAY, FEBRUARY 10, 2008",0020700745,59,Zielinski,1664.0
Bennett,20080210/LALMIA,"SUNDAY, FEBRUARY 10, 2008",0020700745,15,Salvatore,1192.0
Tony,20080210/DALNJN,"SUNDAY, FEBRUARY 10, 2008",0020700746,30,Brown,2529.0
Derek,20080210/DALNJN,"SUNDAY, FEBRUARY 10, 2008",0020700746,63,Richardson,1204.0
Mark,20080210/DALNJN,"SUNDAY, FEBRUARY 10, 2008",0020700746,18,Wunderlich,1203.0
Ron,20080210/CHADET,"SUNDAY, FEBRUARY 10, 2008",0020700747,10,Garretson,1164.0
Jason,20080210/CHADET,"SUNDAY, FEBRUARY 10, 2008",0020700747,23,Phillips,2001.0
Leon,20080210/CHADET,"SUNDAY, FEBRUARY 10, 2008",0020700747,40,Wood,1201.0
Zach,20080210/TORMIN,"SUNDAY, FEBRUARY 10, 2008",0020700748,58,Zarba,2534.0
Ken,20080210/TORMIN,"SUNDAY, FEBRUARY 10, 2008",0020700748,41,Mauer,1174.0
Michael,20080210/TORMIN,"SUNDAY, FEBRUARY 10, 2008",0020700748,38,Smith,1193.0
Dan,20080210/SASBOS,"SUNDAY, FEBRUARY 10, 2008",0020700749,43,Crawford,1152.0
Monty,20080210/SASBOS,"SUNDAY, FEBRUARY 10, 2008",0020700749,13,McCutchen,1176.0
Matt,20080210/SASBOS,"SUNDAY, FEBRUARY 10, 2008",0020700749,46,Boland,2005.0
Mark,20080210/WASPHX,"SUNDAY, FEBRUARY 10, 2008",0020700750,56,Ayotte,2148.0
Bill,20080210/WASPHX,"SUNDAY, FEBRUARY 10, 2008",0020700750,22,Spooner,1194.0
Courtney,20080210/WASPHX,"SUNDAY, FEBRUARY 10, 2008",0020700750,61,Kirkland,2004.0
Bill,20080211/SASTOR,"MONDAY, FEBRUARY 11, 2008",0020700751,55,Kennedy,1662.0
Tony,20080211/SASTOR,"MONDAY, FEBRUARY 11, 2008",0020700751,30,Brown,2529.0
Greg,20080211/SASTOR,"MONDAY, FEBRUARY 11, 2008",0020700751,57,Willard,1200.0
Marc,20080211/DALPHI,"MONDAY, FEBRUARY 11, 2008",0020700752,34,Davis,1830.0
Brian,20080211/DALPHI,"MONDAY, FEBRUARY 11, 2008",0020700752,62,Forte,101283.0
Eddie,20080211/DALPHI,"MONDAY, FEBRUARY 11, 2008",0020700752,32,Rush,1190.0
Monty,20080211/LALCHA,"MONDAY, FEBRUARY 11, 2008",0020700753,13,McCutchen,1176.0
Olandis,20080211/LALCHA,"MONDAY, FEBRUARY 11, 2008",0020700753,50,Poole,2716.0
Luis,20080211/LALCHA,"MONDAY, FEBRUARY 11, 2008",0020700753,8,Grillo,1165.0
Mike,20080211/CLEORL,"MONDAY, FEBRUARY 11, 2008",0020700754,24,Callahan,1147.0
Tony,20080211/CLEORL,"MONDAY, FEBRUARY 11, 2008",0020700754,25,Brothers,1146.0
Kevin,20080211/CLEORL,"MONDAY, FEBRUARY 11, 2008",0020700754,39,Fehr,1159.0
Pat,20080211/LACMIL,"MONDAY, FEBRUARY 11, 2008",0020700755,52,Fraher,2003.0
David,20080211/LACMIL,"MONDAY, FEBRUARY 11, 2008",0020700755,60,Guthrie,2714.0
Steve,20080211/LACMIL,"MONDAY, FEBRUARY 11, 2008",0020700755,29,Javie,1167.0
David,20080211/PORHOU,"MONDAY, FEBRUARY 11, 2008",0020700756,36,Jones,1168.0
John,20080211/PORHOU,"MONDAY, FEBRUARY 11, 2008",0020700756,67,Goble,101284.0
Jimmy,20080211/PORHOU,"MONDAY, FEBRUARY 11, 2008",0020700756,6,Clark,1150.0
Dan,20080212/DETATL,"TUESDAY, FEBRUARY 12, 2008",0020700758,43,Crawford,1152.0
Courtney,20080212/DETATL,"TUESDAY, FEBRUARY 12, 2008",0020700758,61,Kirkland,2004.0
Matt,20080212/DETATL,"TUESDAY, FEBRUARY 12, 2008",0020700758,46,Boland,2005.0
Leon,20080212/BOSIND,"TUESDAY, FEBRUARY 12, 2008",0020700759,40,Wood,1201.0
Leroy,20080212/BOSIND,"TUESDAY, FEBRUARY 12, 2008",0020700759,51,Richardson,1188.0
Bennett,20080212/BOSIND,"TUESDAY, FEBRUARY 12, 2008",0020700759,15,Salvatore,1192.0
Jason,20080212/MINNJN,"TUESDAY, FEBRUARY 12, 2008",0020700760,23,Phillips,2001.0
Mark,20080212/MINNJN,"TUESDAY, FEBRUARY 12, 2008",0020700760,56,Ayotte,2148.0
Dick,20080212/MINNJN,"TUESDAY, FEBRUARY 12, 2008",0020700760,27,Bavetta,1142.0
Mike,20080212/DENMIA,"TUESDAY, FEBRUARY 12, 2008",0020700761,24,Callahan,1147.0
Tony,20080212/DENMIA,"TUESDAY, FEBRUARY 12, 2008",0020700761,25,Brothers,1146.0
Kevin,20080212/DENMIA,"TUESDAY, FEBRUARY 12, 2008",0020700761,39,Fehr,1159.0
David,20080212/SACMEM,"TUESDAY, FEBRUARY 12, 2008",0020700762,36,Jones,1168.0
Sean,20080212/SACMEM,"TUESDAY, FEBRUARY 12, 2008",0020700762,65,Wright,2882.0
Brian,20080212/SACMEM,"TUESDAY, FEBRUARY 12, 2008",0020700762,62,Forte,101283.0
Joe,20080212/SACMEM,"TUESDAY, FEBRUARY 12, 2008",0020700762,45,Forte,1161.0
Zach,20080212/NOHCHI,"TUESDAY, FEBRUARY 12, 2008",0020700763,58,Zarba,2534.0
Joe,20080212/NOHCHI,"TUESDAY, FEBRUARY 12, 2008",0020700763,17,Crawford,1153.0
Derek,20080212/NOHCHI,"TUESDAY, FEBRUARY 12, 2008",0020700763,63,Richardson,1204.0
Pat,20080213/NJNTOR,"WEDNESDAY, FEBRUARY 13, 2008",0020700764,52,Fraher,2003.0
Leroy,20080213/NJNTOR,"WEDNESDAY, FEBRUARY 13, 2008",0020700764,51,Richardson,1188.0
Eddie,20080213/NJNTOR,"WEDNESDAY, FEBRUARY 13, 2008",0020700764,32,Rush,1190.0
Courtney,20080213/MEMPHI,"WEDNESDAY, FEBRUARY 13, 2008",0020700765,61,Kirkland,2004.0
John,20080213/MEMPHI,"WEDNESDAY, FEBRUARY 13, 2008",0020700765,67,Goble,101284.0
JB,20080213/MEMPHI,"WEDNESDAY, FEBRUARY 13, 2008",0020700765,14,DeRosa,1155.0
Eric,20080213/ATLCHA,"WEDNESDAY, FEBRUARY 13, 2008",0020700766,42,Lewis,2715.0
Michael,20080213/ATLCHA,"WEDNESDAY, FEBRUARY 13, 2008",0020700766,38,Smith,1193.0
Bob,20080213/ATLCHA,"WEDNESDAY, FEBRUARY 13, 2008",0020700766,26,Delaney,1154.0
Dan,20080213/DENORL,"WEDNESDAY, FEBRUARY 13, 2008",0020700767,43,Crawford,1152.0
James,20080213/DENORL,"WEDNESDAY, FEBRUARY 13, 2008",0020700767,19,Capers,1148.0
Olandis,20080213/DENORL,"WEDNESDAY, FEBRUARY 13, 2008",0020700767,50,Poole,2716.0
Derek,20080213/SASCLE,"WEDNESDAY, FEBRUARY 13, 2008",0020700768,63,Richardson,1204.0
Brian,20080213/SASCLE,"WEDNESDAY, FEBRUARY 13, 2008",0020700768,62,Forte,101283.0
Steve,20080213/SASCLE,"WEDNESDAY, FEBRUARY 13, 2008",0020700768,29,Javie,1167.0
Jason,20080213/NYKBOS,"WEDNESDAY, FEBRUARY 13, 2008",0020700769,23,Phillips,2001.0
Dick,20080213/NYKBOS,"WEDNESDAY, FEBRUARY 13, 2008",0020700769,27,Bavetta,1142.0
Mark,20080213/NYKBOS,"WEDNESDAY, FEBRUARY 13, 2008",0020700769,53,Lindsay,200834.0
Bill,20080213/INDDET,"WEDNESDAY, FEBRUARY 13, 2008",0020700770,55,Kennedy,1662.0
Tony,20080213/INDDET,"WEDNESDAY, FEBRUARY 13, 2008",0020700770,30,Brown,2529.0
Greg,20080213/INDDET,"WEDNESDAY, FEBRUARY 13, 2008",0020700770,57,Willard,1200.0
Monty,20080213/NOHMIL,"WEDNESDAY, FEBRUARY 13, 2008",0020700771,13,McCutchen,1176.0
Derrick,20080213/NOHMIL,"WEDNESDAY, FEBRUARY 13, 2008",0020700771,9,Stafford,1195.0
Mark,20080213/NOHMIL,"WEDNESDAY, FEBRUARY 13, 2008",0020700771,56,Ayotte,2148.0
Marc,20080213/LALMIN,"WEDNESDAY, FEBRUARY 13, 2008",0020700772,34,Davis,1830.0
Ed,20080213/LALMIN,"WEDNESDAY, FEBRUARY 13, 2008",0020700772,73,Malloy,2530.0
Mark,20080213/LALMIN,"WEDNESDAY, FEBRUARY 13, 2008",0020700772,18,Wunderlich,1203.0
Tom,20080213/SACHOU,"WEDNESDAY, FEBRUARY 13, 2008",0020700773,49,Washington,1199.0
Derrick,20080213/SACHOU,"WEDNESDAY, FEBRUARY 13, 2008",0020700773,54,Collins,2002.0
David,20080213/SACHOU,"WEDNESDAY, FEBRUARY 13, 2008",0020700773,60,Guthrie,2714.0
Ken,20080213/PORDAL,"WEDNESDAY, FEBRUARY 13, 2008",0020700774,41,Mauer,1174.0
Sean,20080213/PORDAL,"WEDNESDAY, FEBRUARY 13, 2008",0020700774,65,Wright,2882.0
Luis,20080213/PORDAL,"WEDNESDAY, FEBRUARY 13, 2008",0020700774,8,Grillo,1165.0
Rodney,20080213/PHXGSW,"WEDNESDAY, FEBRUARY 13, 2008",0020700775,71,Mott,1179.0
