ATTENDANCE,GAMECODE,GAME_DATE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,GAME_TIME,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS
19763,20111225/BOSNYK,"SUNDAY, DECEMBER 25, 2011",2011-12-25T00:00:00,21100001,1,3,Final,2:48,1610612752, ,4,Q4   - TNT,TNT,2011,1610612738,1
20421,20111225/MIADAL,"SUNDAY, DECEMBER 25, 2011",2011-12-25T00:00:00,21100002,2,3,Final,2:44,1610612742, ,4,Q4   - ABC,ABC,2011,1610612748,1
18997,20111225/CHILAL,"SUNDAY, DECEMBER 25, 2011",2011-12-25T00:00:00,21100003,3,3,Final,2:34,1610612747, ,4,Q4   - ABC,ABC,2011,1610612741,1
18203,20111225/ORLOKC,"SUNDAY, DECEMBER 25, 2011",2011-12-25T00:00:00,21100004,4,3,Final,2:27,1610612760, ,4,Q4   - ESPN,ESPN,2011,1610612753,1
19596,20111225/LACGSW,"SUNDAY, DECEMBER 25, 2011",2011-12-25T00:00:00,21100005,5,3,Final,2:33,1610612744, ,4,Q4   - ESPN,ESPN,2011,1610612746,1
17102,20111226/NJNWAS,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100006,1,3,Final,2:20,1610612764, ,4,Q4   - ,,2011,1610612751,1
17173,20111226/MILCHA,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100007,2,3,Final,2:19,1610612766, ,4,Q4   - ,,2011,1610612749,1
18846,20111226/HOUORL,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100008,3,3,Final,2:04,1610612753, ,4,Q4   - NBA TV,NBA TV,2011,1610612745,1
20562,20111226/TORCLE,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100009,4,3,Final,2:08,1610612739, ,4,Q4   - ,,2011,1610612761,1
18165,20111226/DETIND,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100010,5,3,Final,2:13,1610612754, ,4,Q4   - ,,2011,1610612765,1
19406,20111226/OKCMIN,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100011,6,3,Final,2:19,1610612750, ,4,Q4   - ,,2011,1610612760,1
20408,20111226/DENDAL,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100012,7,3,Final,2:13,1610612742, ,4,Q4   - ,,2011,1610612743,1
18581,20111226/MEMSAS,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100013,8,3,Final,2:15,1610612759, ,4,Q4   - ,,2011,1610612763,1
17776,20111226/NOHPHX,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100014,9,3,Final,2:20,1610612756, ,4,Q4   - ,,2011,1610612740,1
17317,20111226/LALSAC,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100015,10,3,Final,2:20,1610612758, ,4,Q4   - NBA TV,NBA TV,2011,1610612747,1
20509,20111226/PHIPOR,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100016,11,3,Final,2:21,1610612757, ,4,Q4   - ,,2011,1610612755,1
19596,20111226/CHIGSW,"MONDAY, DECEMBER 26, 2011",2011-12-26T00:00:00,21100017,12,3,Final,2:18,1610612744, ,4,Q4   - ,,2011,1610612741,1
18711,20111227/ATLNJN,"TUESDAY, DECEMBER 27, 2011",2011-12-27T00:00:00,21100018,1,3,Final,2:07,1610612751, ,4,Q4   - ,,2011,1610612737,1
20166,20111227/BOSMIA,"TUESDAY, DECEMBER 27, 2011",2011-12-27T00:00:00,21100019,2,3,Final,2:45,1610612748, ,4,Q4   - TNT,TNT,2011,1610612738,1
17352,20111227/MINMIL,"TUESDAY, DECEMBER 27, 2011",2011-12-27T00:00:00,21100020,3,3,Final,2:16,1610612749, ,4,Q4   - ,,2011,1610612750,1
20350,20111227/SACPOR,"TUESDAY, DECEMBER 27, 2011",2011-12-27T00:00:00,21100021,4,3,Final,2:15,1610612757, ,4,Q4   - ,,2011,1610612758,1
18997,20111227/UTALAL,"TUESDAY, DECEMBER 27, 2011",2011-12-27T00:00:00,21100022,5,3,Final,2:25,1610612747, ,4,Q4   - TNT,TNT,2011,1610612762,1
19800,20111228/INDTOR,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100023,1,3,Final,2:17,1610612761, ,4,Q4   - ,,2011,1610612754,1
19614,20111228/MIACHA,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100024,2,3,Final,2:17,1610612766, ,4,Q4   - ,,2011,1610612748,1
17750,20111228/WASATL,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100025,3,3,Final,2:14,1610612737, ,4,Q4   - ,,2011,1610612764,1
22076,20111228/CLEDET,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100026,4,3,Final,2:22,1610612765, ,4,Q4   - ,,2011,1610612739,1
18119,20111228/OKCMEM,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100027,5,3,Final,2:33,1610612763, ,4,Q4   - NBA TV,NBA TV,2011,1610612760,1
17802,20111228/BOSNOH,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100028,6,3,Final,2:17,1610612740, ,4,Q4   - ,,2011,1610612738,1
18581,20111228/LACSAS,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100029,7,3,Final,2:15,1610612759, ,4,Q4   - ,,2011,1610612746,1
19155,20111228/UTADEN,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100030,8,3,Final,2:05,1610612743, ,4,Q4   - ,,2011,1610612762,1
16360,20111228/PHIPHX,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100031,9,3,Final,2:04,1610612756, ,4,Q4   - ,,2011,1610612755,1
19596,20111228/NYKGSW,"WEDNESDAY, DECEMBER 28, 2011",2011-12-28T00:00:00,21100032,10,3,Final,2:16,1610612744, ,4,Q4   - NBA TV,NBA TV,2011,1610612752,1
18954,20111229/NJNORL,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100033,1,3,Final,2:17,1610612753, ,4,Q4   - ,,2011,1610612751,1
18267,20111229/SASHOU,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100034,2,3,Final,1:57,1610612745, ,4,Q4   - ,,2011,1610612759,1
18203,20111229/DALOKC,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100035,3,3,Final,2:35,1610612760, ,4,Q4   - TNT,TNT,2011,1610612742,1
17317,20111229/CHISAC,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100036,4,3,Final,2:19,1610612758, ,4,Q4   - ,,2011,1610612741,1
20531,20111229/DENPOR,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100037,5,3,Final,2:14,1610612757, ,4,Q4   - ,,2011,1610612743,1
18997,20111229/NYKLAL,"THURSDAY, DECEMBER 29, 2011",2011-12-29T00:00:00,21100038,6,3,Final,2:32,1610612747, ,4,Q4   - TNT,TNT,2011,1610612752,1
18064,20111230/ORLCHA,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100039,1,3,Final,2:12,1610612766, ,4,Q4   - ,,2011,1610612753,1
13004,20111230/CLEIND,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100040,2,3,Final,2:48,1610612754, ,5,Q5   - ,,2011,1610612739,1
18624,20111230/DETBOS,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100041,3,3,Final,2:09,1610612738, ,4,Q4   - ,,2011,1610612765,1
16300,20111230/NJNATL,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100042,4,3,Final,2:14,1610612737, ,4,Q4   - ,,2011,1610612751,1
16069,20111230/HOUMEM,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100043,5,3,Final,2:10,1610612763, ,4,Q4   - ,,2011,1610612745,1
15790,20111230/PHXNOH,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100044,6,3,Final,2:15,1610612740, ,4,Q4   - NBA TV,NBA TV,2011,1610612756,1
19356,20111230/MIAMIN,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100045,7,3,Final,2:16,1610612750, ,4,Q4   - ,,2011,1610612748,1
17065,20111230/WASMIL,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100046,8,3,Final,2:05,1610612749, ,4,Q4   - ,,2011,1610612764,1
20307,20111230/TORDAL,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100047,9,3,Final,2:15,1610612742, ,4,Q4   - ,,2011,1610612761,1
19911,20111230/PHIUTA,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100048,10,3,Final,2:17,1610612762, ,4,Q4   - ,,2011,1610612755,1
19426,20111230/CHILAC,"FRIDAY, DECEMBER 30, 2011",2011-12-30T00:00:00,21100049,11,3,Final,2:20,1610612746, ,4,Q4   - NBA TV,NBA TV,2011,1610612741,1
18997,20111231/DENLAL,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100050,1,3,Final,2:18,1610612747, ,4,Q4   - ,,2011,1610612743,1
8824,20111231/INDDET,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100051,2,3,Final,2:17,1610612765, ,4,Q4   - ,,2011,1610612754,1
14390,20111231/ATLHOU,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100052,3,3,Final,1:58,1610612745, ,4,Q4   - ,,2011,1610612737,1
18203,20111231/PHXOKC,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100053,4,3,Final,2:04,1610612760, ,4,Q4   - ,,2011,1610612756,1
16175,20111231/NYKSAC,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100054,5,3,Final,2:20,1610612758, ,4,Q4   - ,,2011,1610612752,1
17769,20111231/UTASAS,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100055,6,3,Final,2:06,1610612759, ,4,Q4   - NBA TV,NBA TV,2011,1610612762,1
19084,20111231/PHIGSW,"SATURDAY, DECEMBER 31, 2011",2011-12-31T00:00:00,21100056,7,3,Final,2:01,1610612744, ,4,Q4   - ,,2011,1610612755,1
17458,20120101/BOSWAS,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100057,1,3,Final,2:13,1610612764, ,4,Q4   - NBA TV,NBA TV,2011,1610612738,1
18846,20120101/TORORL,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100058,2,3,Final,2:25,1610612753, ,4,Q4   - ,,2011,1610612761,1
20016,20120101/CHAMIA,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100059,3,3,Final,2:10,1610612748, ,4,Q4   - ,,2011,1610612766,1
15084,20120101/NJNCLE,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100060,4,3,Final,2:09,1610612739, ,4,Q4   - ,,2011,1610612751,1
15115,20120101/DALMIN,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100061,5,3,Final,2:13,1610612750, ,4,Q4   - ,,2011,1610612742,1
22763,20120101/MEMCHI,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100062,6,3,Final,2:11,1610612741, ,4,Q4   - ,,2011,1610612763,1
19155,20120101/LALDEN,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100063,7,3,Final,2:22,1610612743, ,4,Q4   - ,,2011,1610612747,1
13628,20120101/NOHSAC,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100064,8,3,Final,2:03,1610612758, ,4,Q4   - ,,2011,1610612740,1
19060,20120101/PORLAC,"SUNDAY, JANUARY 1, 2012",2012-01-01T00:00:00,21100065,9,3,Final,2:27,1610612746, ,4,Q4   - ,,2011,1610612757,1
14793,20120102/GSWPHX,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100066,1,3,Final,2:08,1610612756, ,4,Q4   - ,,2011,1610612744,1
18624,20120102/WASBOS,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100067,2,3,Final,2:17,1610612738, ,4,Q4   - ,,2011,1610612764,1
12519,20120102/INDNJN,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100068,3,3,Final,2:12,1610612751, ,4,Q4   - ,,2011,1610612754,1
19763,20120102/TORNYK,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100069,4,3,Final,2:24,1610612752, ,4,Q4   - ,,2011,1610612761,1
20078,20120102/ATLMIA,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100070,5,3,Final,2:15,1610612748, ,4,Q4   - ,,2011,1610612737,1
8120,20120102/ORLDET,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100071,6,3,Final,2:19,1610612765, ,4,Q4   - ,,2011,1610612753,1
14514,20120102/SASMIN,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100072,7,3,Final,2:04,1610612750, ,4,Q4   - ,,2011,1610612759,1
20108,20120102/OKCDAL,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100073,8,3,Final,2:15,1610612742, ,4,Q4   - NBA TV,NBA TV,2011,1610612760,1
14142,20120102/MILDEN,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100074,9,3,Final,2:11,1610612743, ,4,Q4   - ,,2011,1610612749,1
19159,20120102/NOHUTA,"MONDAY, JANUARY 2, 2012",2012-01-02T00:00:00,21100075,10,3,Final,2:06,1610612762, ,4,Q4   - ,,2011,1610612740,1
14173,20120103/CHACLE,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100076,1,3,Final,2:08,1610612739, ,4,Q4   - ,,2011,1610612766,1
22166,20120103/ATLCHI,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100077,2,3,Final,2:19,1610612741, ,4,Q4   - NBA TV,NBA TV,2011,1610612737,1
12391,20120103/SACMEM,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100078,3,3,Final,2:09,1610612763, ,4,Q4   - ,,2011,1610612758,1
18203,20120103/POROKC,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100079,4,3,Final,2:19,1610612760, ,4,Q4   - ,,2011,1610612757,1
17756,20120103/MILUTA,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100080,5,3,Final,2:07,1610612762, ,4,Q4   - ,,2011,1610612749,1
18997,20120103/HOULAL,"TUESDAY, JANUARY 3, 2012",2012-01-03T00:00:00,21100081,6,3,Final,2:08,1610612747, ,4,Q4   - NBA TV,NBA TV,2011,1610612745,1
14468,20120104/CLETOR,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100082,1,3,Final,2:05,1610612761, ,4,Q4   - ,,2011,1610612739,1
18846,20120104/WASORL,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100083,2,3,Final,2:05,1610612753, ,4,Q4   - NBA TV,NBA TV,2011,1610612764,1
18624,20120104/NJNBOS,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100084,3,3,Final,2:06,1610612738, ,4,Q4   - ,,2011,1610612751,1
19763,20120104/CHANYK,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100085,4,3,Final,2:15,1610612752, ,4,Q4   - ,,2011,1610612766,1
20201,20120104/INDMIA,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100086,5,3,Final,2:23,1610612748, ,4,Q4   - ,,2011,1610612754,1
9125,20120104/CHIDET,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100087,6,3,Final,2:12,1610612765, ,4,Q4   - ,,2011,1610612741,1
12387,20120104/PHINOH,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100088,7,3,Final,2:10,1610612740, ,4,Q4   - ,,2011,1610612755,1
17404,20120104/MEMMIN,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100089,8,3,Final,2:19,1610612750, ,4,Q4   - ,,2011,1610612763,1
19885,20120104/PHXDAL,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100090,9,3,Final,2:06,1610612742, ,4,Q4   - ,,2011,1610612756,1
16751,20120104/GSWSAS,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100091,10,3,Final,2:06,1610612759, ,4,Q4   - ,,2011,1610612744,1
14562,20120104/SACDEN,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100092,11,3,Final,2:05,1610612743, ,4,Q4   - ,,2011,1610612758,1
19060,20120104/HOULAC,"WEDNESDAY, JANUARY 4, 2012",2012-01-04T00:00:00,21100093,12,3,Final,2:09,1610612746, ,4,Q4   - NBA TV,NBA TV,2011,1610612745,1
18371,20120105/MIAATL,"THURSDAY, JANUARY 5, 2012",2012-01-05T00:00:00,21100094,1,3,Final,3:34,1610612737, ,7,Q7   - TNT,TNT,2011,1610612748,1
18581,20120105/DALSAS,"THURSDAY, JANUARY 5, 2012",2012-01-05T00:00:00,21100095,2,3,Final,2:05,1610612759, ,4,Q4   - ,,2011,1610612742,1
11813,20120105/MILSAC,"THURSDAY, JANUARY 5, 2012",2012-01-05T00:00:00,21100096,3,3,Final,2:16,1610612758, ,4,Q4   - ,,2011,1610612749,1
20444,20120105/LALPOR,"THURSDAY, JANUARY 5, 2012",2012-01-05T00:00:00,21100097,4,3,Final,2:24,1610612757, ,4,Q4   - TNT,TNT,2011,1610612747,1
16771,20120106/NJNTOR,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100098,1,3,Final,2:20,1610612761, ,4,Q4   - ,,2011,1610612751,1
19408,20120106/DETPHI,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100099,2,3,Final,2:06,1610612755, ,4,Q4   - ,,2011,1610612765,1
16998,20120106/NYKWAS,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100100,3,3,Final,2:11,1610612764, ,4,Q4   - ,,2011,1610612752,1
17827,20120106/ATLCHA,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100101,4,3,Final,2:26,1610612766, ,5,Q5   - ,,2011,1610612737,1
18624,20120106/INDBOS,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100102,5,3,Final,2:11,1610612738, ,4,Q4   - ,,2011,1610612754,1
18912,20120106/CHIORL,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100103,6,3,Final,2:26,1610612753, ,4,Q4   - ESPN,ESPN,2011,1610612741,1
13035,20120106/DENNOH,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100104,7,3,Final,2:06,1610612740, ,4,Q4   - ,,2011,1610612743,1
18203,20120106/HOUOKC,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100105,8,3,Final,2:02,1610612760, ,4,Q4   - ,,2011,1610612745,1
16943,20120106/CLEMIN,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100106,9,3,Final,2:11,1610612750, ,4,Q4   - ,,2011,1610612739,1
19503,20120106/MEMUTA,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100107,10,3,Final,2:15,1610612762, ,4,Q4   - ,,2011,1610612763,1
16235,20120106/PORPHX,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100108,11,3,Final,2:25,1610612756, ,4,Q4   - ESPN,ESPN,2011,1610612757,1
18997,20120106/GSWLAL,"FRIDAY, JANUARY 6, 2012",2012-01-06T00:00:00,21100109,12,3,Final,2:24,1610612747, ,4,Q4   - ,,2011,1610612744,1
17112,20120107/CHIATL,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100110,1,3,Final,1:60,1610612737, ,4,Q4   - ,,2011,1610612741,1
17226,20120107/CHAIND,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100111,2,3,Final,2:12,1610612754, ,4,Q4   - NBA TV,NBA TV,2011,1610612766,1
18711,20120107/MIANJN,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100112,3,3,Final,2:21,1610612751, ,4,Q4   - ,,2011,1610612748,1
12044,20120107/NYKDET,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100113,4,3,Final,2:10,1610612765, ,4,Q4   - ,,2011,1610612752,1
14522,20120107/TORPHI,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100114,5,3,Final,2:02,1610612755, ,4,Q4   - ,,2011,1610612761,1
14327,20120107/OKCHOU,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100115,6,3,Final,2:12,1610612745, ,4,Q4   - ,,2011,1610612760,1
17537,20120107/DENSAS,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100116,7,3,Final,2:17,1610612759, ,4,Q4   - ,,2011,1610612743,1
20409,20120107/NOHDAL,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100117,8,3,Final,2:18,1610612742, ,4,Q4   - ,,2011,1610612740,1
19229,20120107/MILLAC,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100118,9,3,Final,2:26,1610612746, ,4,Q4   - NBA TV,NBA TV,2011,1610612749,1
19596,20120107/UTAGSW,"SATURDAY, JANUARY 7, 2012",2012-01-07T00:00:00,21100119,10,3,Final,2:14,1610612744, ,4,Q4   - ,,2011,1610612762,1
13095,20120108/MINWAS,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100120,1,3,Final,2:03,1610612764, ,4,Q4   - ,,2011,1610612750,1
14150,20120108/ORLSAC,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100121,2,3,Final,2:21,1610612758, ,4,Q4   - ,,2011,1610612753,1
18203,20120108/SASOKC,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100122,3,3,Final,2:07,1610612760, ,4,Q4   - NBA TV,NBA TV,2011,1610612759,1
13420,20120108/MILPHX,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100123,4,3,Final,1:58,1610612756, ,4,Q4   - ,,2011,1610612749,1
20292,20120108/CLEPOR,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100124,5,3,Final,2:08,1610612757, ,4,Q4   - ,,2011,1610612739,1
18997,20120108/MEMLAL,"SUNDAY, JANUARY 8, 2012",2012-01-08T00:00:00,21100125,6,3,Final,2:03,1610612747, ,4,Q4   - ,,2011,1610612763,1
14097,20120109/MINTOR,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100126,1,3,Final,2:20,1610612761, ,4,Q4   - ,,2011,1610612750,1
8612,20120109/INDPHI,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100127,2,3,Final,2:10,1610612755, ,4,Q4   - ,,2011,1610612754,1
12259,20120109/ATLNJN,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100128,3,3,Final,2:12,1610612751, ,4,Q4   - ,,2011,1610612737,1
19763,20120109/CHANYK,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100129,4,3,Final,2:20,1610612752, ,4,Q4   - NBA TV,NBA TV,2011,1610612766,1
21530,20120109/DETCHI,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100130,5,3,Final,2:09,1610612741, ,4,Q4   - ,,2011,1610612765,1
14002,20120109/NOHDEN,"MONDAY, JANUARY 9, 2012",2012-01-09T00:00:00,21100131,6,3,Final,2:12,1610612743, ,4,Q4   - ,,2011,1610612740,1
10255,20120110/SACPHI,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100132,1,3,Final,2:03,1610612755, ,4,Q4   - ,,2011,1610612758,1
14077,20120110/TORWAS,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100133,2,3,Final,2:03,1610612764, ,4,Q4   - ,,2011,1610612761,1
13421,20120110/HOUCHA,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100134,3,3,Final,2:03,1610612766, ,4,Q4   - ,,2011,1610612745,1
10073,20120110/DALDET,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100135,4,3,Final,2:15,1610612765, ,4,Q4   - ,,2011,1610612742,1
11585,20120110/SASMIL,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100136,5,3,Final,1:59,1610612749, ,4,Q4   - ,,2011,1610612759,1
13601,20120110/OKCMEM,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100137,6,3,Final,2:17,1610612763, ,4,Q4   - ,,2011,1610612760,1
19356,20120110/CHIMIN,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100138,7,3,Final,2:12,1610612750, ,4,Q4   - NBA TV,NBA TV,2011,1610612741,1
17859,20120110/CLEUTA,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100139,8,3,Final,2:15,1610612762, ,4,Q4   - ,,2011,1610612739,1
20381,20120110/LACPOR,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100140,9,3,Final,2:30,1610612757, ,4,Q4   - ,,2011,1610612746,1
18997,20120110/PHXLAL,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100141,10,3,Final,2:11,1610612747, ,4,Q4   - NBA TV,NBA TV,2011,1610612756,1
19596,20120110/MIAGSW,"TUESDAY, JANUARY 10, 2012",2012-01-10T00:00:00,21100142,11,3,Final,2:48,1610612744, ,5,Q5   - ,,2011,1610612748,1
14323,20120111/SACTOR,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100143,1,3,Final,2:24,1610612761, ,4,Q4   - ,,2011,1610612758,1
10334,20120111/ATLIND,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100144,2,3,Final,2:07,1610612754, ,4,Q4   - ,,2011,1610612737,1
19763,20120111/PHINYK,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100145,3,3,Final,2:19,1610612752, ,4,Q4   - ,,2011,1610612755,1
18624,20120111/DALBOS,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100146,4,3,Final,2:32,1610612738, ,4,Q4   - ESPN,ESPN,2011,1610612742,1
21366,20120111/WASCHI,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100147,5,3,Final,2:07,1610612741, ,4,Q4   - ,,2011,1610612764,1
13565,20120111/OKCNOH,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100148,6,3,Final,2:10,1610612740, ,4,Q4   - ,,2011,1610612760,1
17381,20120111/HOUSAS,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100149,7,3,Final,2:18,1610612759, ,5,Q5   - ,,2011,1610612745,1
14139,20120111/NJNDEN,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100150,8,3,Final,2:04,1610612743, ,4,Q4   - ,,2011,1610612751,1
19642,20120111/LALUTA,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100151,9,3,Final,2:25,1610612762, ,5,Q5   - ,,2011,1610612747,1
20467,20120111/ORLPOR,"WEDNESDAY, JANUARY 11, 2012",2012-01-11T00:00:00,21100152,10,3,Final,2:12,1610612757, ,4,Q4   - ,,2011,1610612753,1
